Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,Wavefronts,VALUInsts,SALUInsts,SFetchInsts,FlatVMemInsts,LDSInsts,FlatLDSInsts,GDSInsts,VALUUtilization,FetchSize,WriteSize,L2CacheHit,VWriteInsts,GPUBusy,VALUBusy,SALUBusy,MemUnitStalled,WriteUnitStalled,LDSBankConflict,MemUnitBusy
134,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,153,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.8125000000,1588.1562500000,69.3330028446,0.9561403509,100.0000000000,10.1243523829,3.0354839668,0.1656793226,0.0000000000,0.0000000000,3.3300421865
135,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,84,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,14.5029251170,0.0000000000,0.0000000000,89.8705702284,3157.7500000000,0.0000000000,15.9225389995,0.0000000000,100.0000000000,1.1171011422,0.3371313912,0.0919176418,0.0000000000,0.0000000000,0.0607455720
136,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,155,634667,634667,201984,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,3156.0000000000,119.3672370089,37.5849176172,3.5167934094,3.3054499366,2.6009615385,0.0000000000,0.0000000000,73.2833205563,997.1875000000,0.0000000000,80.0000000000,0.0000000000,100.0000000000,0.0681562596,0.0230595345,0.8530967412,0.0000000000,0.0000000000,0.0447875789
137,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,157,634667,634667,6400,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,100.0000000000,137.9600000000,42.7900000000,4.2500000000,22.3500000000,7.7500000000,0.0000000000,0.0000000000,95.5390625000,2.4375000000,0.0000000000,0.0000000000,0.0000000000,100.0000000000,0.0043879750,0.0062406756,1.4946501187,0.0000000000,0.0487401582,4.9773603407
138,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,158,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.8125000000,1142.7500000000,70.4065766839,1.0770234987,100.0000000000,8.4520460157,2.4762820818,0.1186243872,0.0000000000,0.0000000000,2.6599099745
139,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,86,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,12.6111786148,0.0000000000,0.0000000000,88.2596148152,1827.6250000000,0.0000000000,14.0799077987,0.0000000000,100.0000000000,0.7840949806,0.2486346807,0.1647321968,0.0000000000,0.0000000000,0.1148591464
140,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,160,634667,634667,99584,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,1556.0000000000,135.1960154242,41.2217223650,3.6889460154,3.6831619537,2.7187500000,0.0000000000,0.0000000000,67.2040802355,492.2500000000,0.0000000000,75.0000000000,0.0000000000,100.0000000000,0.0668941066,0.0226325061,0.8951325178,0.0000000000,0.0000000000,0.0445973496
141,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,162,634667,634667,3840,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,60.0000000000,163.3333333333,43.0500000000,4.2500000000,25.9166666667,7.7500000000,0.0000000000,0.0000000000,95.5390625000,2.3125000000,0.0000000000,0.0000000000,0.0000000000,100.0000000000,0.0044336286,0.0063056051,2.5468384075,0.0000000000,0.0735944383,9.2598743470
142,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,163,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.8125000000,770.0937500000,70.0379913302,1.0317273796,100.0000000000,4.8550467143,1.4257646007,0.1051770033,0.0000000000,0.0000000000,2.6133616865
143,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,88,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,15.4856396867,0.0000000000,0.0000000000,87.9368046821,1046.0000000000,0.0000000000,12.4818155368,0.0000000000,100.0000000000,0.5377976890,0.1809904135,0.1838685952,0.0000000000,0.0000000000,0.1164501103
144,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,165,634667,634667,58624,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,916.0000000000,213.3591703057,60.5152838428,4.8493449782,5.5141921397,2.8088235294,0.0000000000,0.0000000000,65.9359312843,331.6875000000,0.0000000000,47.6190476190,0.0000000000,100.0000000000,0.0310818021,0.0105160097,1.1175937766,0.0000000000,0.0000000000,0.0559462916
145,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,167,634667,634667,4096,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,64.0000000000,133.3281250000,43.5937500000,4.2500000000,20.9218750000,7.7500000000,0.0000000000,0.0000000000,95.5390625000,2.3125000000,0.0000000000,20.0000000000,0.0000000000,100.0000000000,0.0034976993,0.0049745057,2.1614406482,0.0000000000,0.0422367600,6.3900662717
146,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,168,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.3750000000,396.7812500000,64.2003471361,0.8052763819,100.0000000000,2.7102650207,0.8427608533,0.1014169395,0.0000000000,0.0000000000,2.6194546666
147,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,90,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,16.2452830189,0.0000000000,0.0000000000,88.4180356032,720.6875000000,0.0000000000,15.6768325308,0.0000000000,100.0000000000,0.3050084137,0.0884188392,0.1785930500,0.0000000000,0.0000000000,0.1150260322
148,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,170,634667,634667,63744,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,996.0000000000,96.9006024096,32.2921686747,3.3102409639,2.8132530120,2.9038461538,0.0000000000,0.0000000000,70.8001396189,247.0625000000,0.0000000000,66.6666666667,0.0000000000,100.0000000000,0.0667712750,0.0225909480,0.8684580987,0.0000000000,0.0000000000,0.0434746605
149,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,172,634667,634667,1536,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,24.0000000000,157.3750000000,45.1666666667,4.2500000000,22.2500000000,7.7500000000,0.0000000000,0.0000000000,95.5390625000,2.2500000000,0.0000000000,20.0000000000,0.0000000000,100.0000000000,0.0034615917,0.0049231527,2.3781696600,0.0000000000,0.0260647126,3.7862088351
150,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,173,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.8125000000,323.0625000000,68.8436762549,1.2184300341,100.0000000000,3.9891236445,1.1539038483,0.0464280365,0.0000000000,0.0000000000,1.8166841396
151,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,92,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,14.1417910448,0.0000000000,0.0000000000,88.0553720765,482.6250000000,0.0000000000,14.8172757475,0.0000000000,100.0000000000,0.2557781202,0.0758357339,0.0768357515,0.0000000000,0.0000000000,0.0526082623
152,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,175,634667,634667,22272,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,348.0000000000,146.1810344828,44.2844827586,4.0258620690,3.9913793103,3.1562500000,0.0000000000,0.0000000000,73.5821823204,142.2500000000,0.0000000000,45.0000000000,0.0000000000,100.0000000000,0.0318104943,0.0107625506,0.8754623921,0.0000000000,0.0000000000,0.0431565968
153,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,177,634667,634667,1024,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,16.0000000000,164.5625000000,47.1250000000,4.2500000000,21.1875000000,7.7500000000,0.0000000000,0.0000000000,95.5390625000,0.3750000000,0.0000000000,20.0000000000,0.0000000000,100.0000000000,0.0035449819,0.0050417520,1.0872611295,0.0000000000,0.0160621913,3.0806288032
154,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,178,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.8125000000,202.0937500000,62.6457447968,0.9557086614,100.0000000000,3.0436281897,0.9331230257,0.0483120961,0.0000000000,0.0000000000,1.5686333716
155,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,94,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,11.7139830508,0.0000000000,0.0000000000,85.3402787876,251.5625000000,0.0000000000,11.6504854369,0.0000000000,100.0000000000,0.1447171271,0.0446564101,0.1801856829,0.0000000000,0.0000000000,0.1160517957
